id;acc;crs;name
540;0.9200;0.6832;drilling_platform___offshore_rig
541;0.8200;0.4867;drum___membranophone___tympan
542;0.8600;0.5365;drumstick
543;0.9800;0.3518;dumbbell
544;0.9000;0.7598;Dutch_oven
545;0.9000;0.8632;electric_fan___blower
546;0.9600;0.6824;electric_guitar
547;0.9800;0.7263;electric_locomotive
548;1.0000;0.7587;entertainment_center
549;0.8000;0.8007;envelope
550;0.9600;0.8848;espresso_maker
551;0.9600;0.6561;face_powder
552;0.9200;0.6390;feather_boa___boa
553;0.9800;0.8207;file___file_cabinet___filing_cabinet
554;1.0000;0.4718;fireboat
555;0.8800;0.7881;fire_engine___fire_truck
556;0.8200;0.8020;fire_screen___fireguard
557;0.9200;0.2518;flagpole___flagstaff
558;0.8000;0.3571;flute___transverse_flute
559;0.9600;0.6965;folding_chair
560;0.9600;0.3328;football_helmet
561;0.9600;0.7234;forklift
562;0.9200;0.5830;fountain
563;0.9800;0.6664;fountain_pen
564;0.9600;0.8827;four-poster
565;1.0000;0.7866;freight_car
566;0.9400;0.6612;French_horn___horn
567;0.8600;0.7824;frying_pan___frypan___skillet
568;0.9800;0.8091;fur_coat
569;0.9800;0.7405;garbage_truck___dustcart
570;0.9800;0.6260;gasmask___respirator___gas_helmet
571;0.9600;0.7019;gas_pump___gasoline_pump___petrol_pump___island_dispenser
572;0.9200;0.7184;goblet
573;0.9600;0.4994;go-kart
574;0.9600;0.3974;golf_ball
575;0.9000;0.7346;golfcart___golf_cart
576;1.0000;0.4906;gondola
577;0.9400;0.6652;gong___tam-tam
578;0.9800;0.5805;gown
579;0.9600;0.8419;grand_piano___grand
580;0.9800;0.8940;greenhouse___nursery___glasshouse
581;0.8800;0.4618;grille___radiator_grille
582;0.9400;0.9678;grocery_store___grocery___food_market___market
583;0.9000;0.8177;guillotine
584;0.7200;0.6332;hair_slide
585;0.9000;0.3119;hair_spray
586;0.9200;0.8275;half_track
587;0.8600;0.6173;hammer
588;0.9000;0.8039;hamper
589;0.8600;0.5097;hand_blower___blow_dryer___blow_drier___hair_dryer___hair_drier
590;0.8600;0.7675;hand-held_computer___hand-held_microcomputer
591;0.9600;0.9250;handkerchief___hankie___hanky___hankey
592;0.8800;0.7779;hard_disc___hard_disk___fixed_disk
593;0.9800;0.3388;harmonica___mouth_organ___harp___mouth_harp
594;0.9800;0.7507;harp
595;1.0000;0.7440;harvester___reaper
596;0.9200;0.5890;hatchet
597;0.8400;0.6167;holster
598;0.8600;0.5492;home_theater___home_theatre
599;0.8200;0.7915;honeycomb
600;0.7200;0.4364;hook___claw
601;0.9400;0.6527;hoopskirt___crinoline
602;0.9800;0.2269;horizontal_bar___high_bar
603;0.9800;0.6724;horse_cart___horse-cart
604;0.9800;0.7834;hourglass
605;0.9600;0.6633;iPod
606;0.9600;0.7259;iron___smoothing_iron
607;0.9600;0.7068;jack-o-lantern
608;0.8400;0.7119;jean___blue_jean___denim
609;0.9400;0.7416;jeep___landrover
610;0.9600;0.9015;jersey___T-shirt___tee_shirt
611;0.9800;0.7518;jigsaw_puzzle
612;1.0000;0.7416;jinrikisha___ricksha___rickshaw
613;0.9800;0.6956;joystick
614;0.9800;0.6661;kimono
615;0.8600;0.7495;knee_pad
616;0.8800;0.4220;knot
617;0.9800;0.7040;lab_coat___laboratory_coat
618;0.8000;0.5399;ladle
619;0.8600;0.6181;lampshade___lamp_shade
620;0.9000;0.7496;laptop___laptop_computer
621;0.9800;0.7002;lawn_mower___mower
622;0.8200;0.3958;lens_cap___lens_cover
623;0.7000;0.4880;letter_opener___paper_knife___paperknife
624;0.9600;0.8269;library
625;0.9800;0.6584;lifeboat
626;0.9600;0.5294;lighter___light___igniter___ignitor
627;0.9000;0.7090;limousine___limo
628;0.9600;0.7121;liner___ocean_liner
629;0.9400;0.4729;lipstick___lip_rouge
630;0.9600;0.5798;Loafer
631;0.9600;0.7154;lotion
632;0.8200;0.6738;loudspeaker___speaker___speaker_unit___loudspeaker_system___speaker_system
633;0.7400;0.4729;loupe___jeweler's_loupe
634;0.9200;0.8460;lumbermill___sawmill
635;0.8400;0.7868;magnetic_compass
636;0.9200;0.8940;mailbag___postbag
637;0.9400;0.6930;mailbox___letter_box
638;0.9600;0.4945;maillot
639;0.9400;0.3765;maillot___tank_suit
640;0.9800;0.8526;manhole_cover
641;0.9200;0.7997;maraca
642;0.9800;0.5977;marimba___xylophone
643;0.8200;0.5360;mask
644;0.9200;0.3551;matchstick
645;1.0000;0.4756;maypole
646;0.9200;0.8000;maze___labyrinth
647;0.8600;0.7374;measuring_cup
648;0.9200;0.7347;medicine_chest___medicine_cabinet
649;0.9200;0.5208;megalith___megalithic_structure
650;0.8000;0.4113;microphone___mike
651;0.8200;0.5410;microwave___microwave_oven
652;0.9000;0.7735;military_uniform
653;0.8600;0.6215;milk_can
654;0.9600;0.8129;minibus
655;0.8200;0.2036;miniskirt___mini
656;0.8000;0.7688;minivan
657;0.9400;0.5351;missile
658;0.8800;0.8332;mitten
659;0.9200;0.7548;mixing_bowl
660;0.9200;0.6558;mobile_home___manufactured_home
661;1.0000;0.9256;Model_T
662;0.9000;0.6553;modem
663;0.9000;0.8940;monastery
664;0.9000;0.5050;monitor
665;0.9600;0.7157;moped
666;0.9800;0.8095;mortar
667;0.9000;0.6005;mortarboard
668;1.0000;0.8047;mosque
669;0.9800;0.8837;mosquito_net
670;1.0000;0.7751;motor_scooter___scooter
671;0.9200;0.5336;mountain_bike___all-terrain_bike___off-roader
672;0.9800;0.5406;mountain_tent
673;0.9600;0.3307;mouse___computer_mouse
674;0.9200;0.6299;mousetrap
675;0.8000;0.7568;moving_van
676;0.8800;0.4050;muzzle
677;0.8000;0.2454;nail
678;0.7600;0.2715;neck_brace
679;1.0000;0.7613;necklace
680;0.9800;0.3939;nipple
681;0.8800;0.7551;notebook___notebook_computer
682;0.9600;0.5303;obelisk
683;0.8800;0.5452;oboe___hautboy___hautbois
684;0.9400;0.5997;ocarina___sweet_potato
685;1.0000;0.6916;odometer___hodometer___mileometer___milometer
686;0.9000;0.6525;oil_filter
687;0.9200;0.6952;organ___pipe_organ
688;1.0000;0.8992;oscilloscope___scope___cathode-ray_oscilloscope___CRO
689;0.8000;0.7050;overskirt
690;0.9600;0.7155;oxcart
691;0.9200;0.3472;oxygen_mask
692;0.8000;0.8261;packet
693;0.9600;0.4126;paddle___boat_paddle
694;0.9400;0.7443;paddlewheel___paddle_wheel
695;0.9600;0.5927;padlock
696;0.9200;0.6253;paintbrush
697;0.9200;0.7690;pajama___pyjama___pj's___jammies
698;0.9800;0.8436;palace
699;0.9200;0.6037;panpipe___pandean_pipe___syrinx
700;0.8600;0.6173;paper_towel
701;0.9600;0.4900;parachute___chute
702;0.9800;0.5080;parallel_bars___bars
703;0.9200;0.6115;park_bench
704;1.0000;0.6577;parking_meter
705;0.9200;0.7858;passenger_car___coach___carriage
706;0.8200;0.6009;patio___terrace
707;0.9600;0.6274;pay-phone___pay-station
708;0.9400;0.5237;pedestal___plinth___footstall
709;0.9200;0.7922;pencil_box___pencil_case
710;0.8600;0.4708;pencil_sharpener
711;0.9400;0.6837;perfume___essence
712;0.8600;0.7733;Petri_dish
713;1.0000;0.9230;photocopier
714;0.9200;0.5123;pick___plectrum___plectron
715;0.8800;0.1279;pickelhaube
716;0.9600;0.7216;picket_fence___paling
717;0.9400;0.8191;pickup___pickup_truck
718;0.9200;0.6016;pier
719;0.9400;0.7459;piggy_bank___penny_bank
720;0.9200;0.5529;pill_bottle
721;0.9400;0.8654;pillow
722;0.9400;0.0695;ping-pong_ball
723;0.9400;0.6766;pinwheel
724;0.9400;0.7725;pirate___pirate_ship
725;0.8800;0.6976;pitcher___ewer
726;0.9400;0.7813;plane___carpenter's_plane___woodworking_plane
727;1.0000;0.7123;planetarium
728;0.7400;0.6094;plastic_bag
729;0.7600;0.7260;plate_rack
730;0.9200;0.6132;plow___plough
731;0.8400;0.3735;plunger___plumber's_helper
732;0.9600;0.7989;Polaroid_camera___Polaroid_Land_camera
733;0.9200;0.2653;pole
734;0.9000;0.7837;police_van___police_wagon___paddy_wagon___patrol_wagon___wagon___black_Maria
735;0.8800;0.8512;poncho
736;0.9400;0.6941;pool_table___billiard_table___snooker_table
737;0.9400;0.5875;pop_bottle___soda_bottle
738;0.9600;0.6261;pot___flowerpot
739;0.9600;0.5262;potter's_wheel
740;0.7800;0.5103;power_drill
741;0.8800;0.8017;prayer_rug___prayer_mat
742;0.9200;0.7641;printer
743;0.9800;0.8255;prison___prison_house
744;0.9600;0.5482;projectile___missile
745;0.8400;0.8131;projector
746;0.9600;0.2548;puck___hockey_puck
747;0.9000;0.4273;punching_bag___punch_bag___punching_ball___punchball
748;0.9000;0.8163;purse
749;0.9600;0.5797;quill___quill_pen
750;0.8800;0.7144;quilt___comforter___comfort___puff
751;0.9600;0.5305;racer___race_car___racing_car
752;0.9400;0.2320;racket___racquet
753;0.9200;0.7518;radiator
754;0.9400;0.8107;radio___wireless
755;0.9600;0.6779;radio_telescope___radio_reflector
756;0.9400;0.4351;rain_barrel
757;0.9800;0.7942;recreational_vehicle___RV___R.V.
758;0.8800;0.4405;reel
759;0.9600;0.7596;reflex_camera
760;0.9600;0.8619;refrigerator___icebox
761;0.9400;0.7112;remote_control___remote
762;0.6800;0.9580;restaurant___eating_house___eating_place___eatery
763;1.0000;0.8521;revolver___six-gun___six-shooter
764;0.8200;0.5767;rifle
765;0.9200;0.7245;rocking_chair___rocker
766;0.9200;0.7729;rotisserie
767;0.8600;0.2597;rubber_eraser___rubber___pencil_eraser
768;0.9800;0.2164;rugby_ball
769;0.9000;0.7319;rule___ruler
770;0.9600;0.7684;running_shoe
771;0.9200;0.8715;safe
772;0.7600;0.4202;safety_pin
773;0.8800;0.7333;saltshaker___salt_shaker
774;0.9000;0.6864;sandal
775;0.8400;0.4449;sarong
776;0.9200;0.4470;sax___saxophone
777;0.9400;0.8281;scabbard
778;0.8800;0.7751;scale___weighing_machine
779;1.0000;0.7141;school_bus
780;1.0000;0.8297;schooner
781;1.0000;0.5076;scoreboard
782;0.8000;0.4994;screen___CRT_screen
783;1.0000;0.5380;screw
784;0.6800;0.4025;screwdriver
785;0.9400;0.4812;seat_belt___seatbelt
786;0.9200;0.7609;sewing_machine
787;0.8200;0.7354;shield___buckler
788;1.0000;0.8491;shoe_shop___shoe-shop___shoe_store
789;1.0000;0.5543;shoji
790;0.9000;0.7437;shopping_basket
791;0.9400;0.6542;shopping_cart
792;0.8600;0.5066;shovel
793;0.9200;0.3607;shower_cap
794;0.9600;0.8548;shower_curtain
795;0.9600;0.2887;ski
796;0.9400;0.5283;ski_mask
797;0.8400;0.8444;sleeping_bag
798;0.8800;0.7221;slide_rule___slipstick
799;0.8000;0.4976;sliding_door
800;0.9600;0.7809;slot___one-armed_bandit
801;1.0000;0.2370;snorkel
802;1.0000;0.4986;snowmobile
803;0.9600;0.5911;snowplow___snowplough
804;0.9400;0.5753;soap_dispenser
805;0.9800;0.5840;soccer_ball
806;0.7800;0.6324;sock
807;0.8800;0.6989;solar_dish___solar_collector___solar_furnace
808;0.9000;0.5443;sombrero
809;0.9400;0.8765;soup_bowl
810;0.8600;0.1529;space_bar
811;0.8600;0.6583;space_heater
812;0.9800;0.5235;space_shuttle
813;0.8800;0.6162;spatula
814;1.0000;0.4887;speedboat
815;0.9200;0.9402;spider_web___spider's_web
816;1.0000;0.7845;spindle
817;0.9600;0.6994;sports_car___sport_car
818;0.6400;0.4538;spotlight___spot
819;0.9000;0.7800;stage
820;1.0000;0.7030;steam_locomotive
821;0.9800;0.6824;steel_arch_bridge
822;0.9400;0.3929;steel_drum
823;0.9200;0.5671;stethoscope
824;0.9200;0.8344;stole
825;0.9200;0.8572;stone_wall
826;0.9200;0.7667;stopwatch___stop_watch
827;0.8600;0.7349;stove
828;0.8600;0.7646;strainer
829;0.9600;0.5979;streetcar___tram___tramcar___trolley___trolley_car
830;0.8600;0.4455;stretcher
831;0.9800;0.7091;studio_couch___day_bed
832;0.9600;0.6230;stupa___tope
833;0.9600;0.7725;submarine___pigboat___sub___U-boat
834;0.9000;0.6126;suit___suit_of_clothes
835;0.9000;0.6756;sundial
836;0.8400;0.3365;sunglass
837;0.7400;0.2204;sunglasses___dark_glasses___shades
838;0.8000;0.4649;sunscreen___sunblock___sun_blocker
839;0.9200;0.7983;suspension_bridge
840;1.0000;0.6879;swab___swob___mop
841;0.8000;0.8416;sweatshirt
842;0.8800;0.1594;swimming_trunks___bathing_trunks
843;0.9600;0.5647;swing
844;0.8600;0.2459;switch___electric_switch___electrical_switch
845;0.8800;0.4966;syringe
846;0.9400;0.6769;table_lamp
847;0.9800;0.8362;tank___army_tank___armored_combat_vehicle___armoured_combat_vehicle
848;0.9600;0.7155;tape_player
849;1.0000;0.8383;teapot
850;0.9600;0.8130;teddy___teddy_bear
851;0.9000;0.6064;television___television_system
852;0.9400;0.4200;tennis_ball
853;0.9400;0.6724;thatch___thatched_roof
854;0.9200;0.7646;theater_curtain___theatre_curtain
855;0.8000;0.4231;thimble
856;0.9800;0.7416;thresher___thrasher___threshing_machine
857;0.8800;0.5932;throne
858;0.9200;0.7531;tile_roof
859;0.8800;0.7421;toaster
860;0.8600;0.8648;tobacco_shop___tobacconist_shop___tobacconist
861;0.9600;0.6073;toilet_seat
862;0.8800;0.3216;torch
863;1.0000;0.6944;totem_pole
864;0.9200;0.7161;tow_truck___tow_car___wrecker
865;1.0000;0.9611;toyshop
866;0.9800;0.7863;tractor
867;0.9600;0.4839;trailer_truck___tractor_trailer___trucking_rig___rig___articulated_lorry___semi
868;0.7800;0.8555;tray
869;0.9000;0.7007;trench_coat
870;0.9800;0.6687;tricycle___trike___velocipede
871;0.9800;0.7735;trimaran
872;0.9600;0.5862;tripod
873;0.9600;0.6750;triumphal_arch
874;1.0000;0.6408;trolleybus___trolley_coach___trackless_trolley
875;0.9200;0.5794;trombone
876;0.8800;0.6986;tub___vat
877;0.9600;0.6044;turnstile
878;1.0000;0.6307;typewriter_keyboard
879;0.8600;0.5402;umbrella
880;0.9400;0.2839;unicycle___monocycle
881;0.9400;0.9172;upright___upright_piano
882;0.9200;0.6189;vacuum___vacuum_cleaner
883;0.8200;0.5919;vase
884;0.9800;0.6085;vault
885;0.5400;0.8136;velvet
886;1.0000;0.8789;vending_machine
887;0.8000;0.7119;vestment
888;0.9400;0.7039;viaduct
889;0.9200;0.6014;violin___fiddle
890;1.0000;0.0787;volleyball
891;0.8400;0.8206;waffle_iron
892;0.9200;0.6604;wall_clock
893;0.8800;0.8164;wallet___billfold___notecase___pocketbook
894;0.8800;0.8962;wardrobe___closet___press
895;0.9800;0.7160;warplane___military_plane
896;0.9800;0.6924;washbasin___handbasin___washbowl___lavabo___wash-hand_basin
897;0.9000;0.7642;washer___automatic_washer___washing_machine
898;0.8000;0.5008;water_bottle
899;0.8800;0.6953;water_jug
900;0.9800;0.6185;water_tower
901;0.7600;0.7395;whiskey_jug
902;0.9200;0.5049;whistle
903;0.9400;0.7629;wig
904;0.8400;0.8537;window_screen
905;0.8400;0.7044;window_shade
906;0.6600;0.3608;Windsor_tie
907;0.9000;0.5662;wine_bottle
908;0.9800;0.3459;wing
909;0.9200;0.7257;wok
910;0.9600;0.6143;wooden_spoon
911;0.8600;0.8784;wool___woolen___woollen
912;0.9200;0.7968;worm_fence___snake_fence___snake-rail_fence___Virginia_fence
913;0.9800;0.7340;wreck
914;0.9800;0.6510;yawl
915;1.0000;0.6888;yurt
916;1.0000;0.9705;web_site___website___internet_site___site
917;0.9000;0.7192;comic_book
918;0.9400;0.6020;crossword_puzzle___crossword
919;0.9200;0.5137;street_sign
920;0.9600;0.2874;traffic_light___traffic_signal___stoplight
921;0.9000;0.9259;book_jacket___dust_cover___dust_jacket___dust_wrapper
922;0.9800;0.8950;menu
923;0.8800;0.8044;plate
924;0.9600;0.6832;guacamole
925;0.8800;0.7411;consomme
926;1.0000;0.7318;hot_pot___hotpot
927;0.9800;0.8239;trifle
928;0.9200;0.6347;ice_cream___icecream
929;0.9000;0.3167;ice_lolly___lolly___lollipop___popsicle
930;0.9200;0.6979;French_loaf
931;0.9600;0.7627;bagel___beigel
932;0.9400;0.6622;pretzel
933;1.0000;0.8246;cheeseburger
934;0.9800;0.6979;hotdog___hot_dog___red_hot
935;0.8800;0.7671;mashed_potato
936;0.9800;0.6659;head_cabbage
937;0.9800;0.7062;broccoli
938;1.0000;0.7186;cauliflower
939;0.9600;0.5022;zucchini___courgette
940;0.9800;0.8166;spaghetti_squash
941;0.9800;0.7651;acorn_squash
942;0.9400;0.6690;butternut_squash
943;0.9600;0.5527;cucumber___cuke
944;0.9600;0.8241;artichoke___globe_artichoke
945;0.9800;0.5706;bell_pepper
946;0.9400;0.7769;cardoon
947;1.0000;0.6235;mushroom
948;0.9800;0.6438;Granny_Smith
949;0.8400;0.4892;strawberry
950;0.9400;0.5986;orange
951;0.9800;0.5638;lemon
952;0.9600;0.6879;fig
953;0.9800;0.6785;pineapple___ananas
954;1.0000;0.5665;banana
955;0.9800;0.6029;jackfruit___jak___jack
956;1.0000;0.6851;custard_apple
957;0.9200;0.7018;pomegranate
958;0.9200;0.4060;hay
959;0.9600;0.8069;carbonara
960;0.7600;0.6728;chocolate_sauce___chocolate_syrup
961;0.8000;0.5931;dough
962;0.8400;0.6219;meat_loaf___meatloaf
963;0.8600;0.8208;pizza___pizza_pie
964;0.9000;0.7802;potpie
965;0.9800;0.7183;burrito
966;0.8400;0.5219;red_wine
967;0.8800;0.6736;espresso
968;0.8200;0.5834;cup
969;0.7800;0.6299;eggnog
970;0.9200;0.5062;alp
971;0.9800;0.3456;bubble
972;1.0000;0.7915;cliff___drop___drop-off
973;0.9400;0.5466;coral_reef
974;1.0000;0.4046;geyser
975;0.8400;0.4659;lakeside___lakeshore
976;0.9200;0.6236;promontory___headland___head___foreland
977;0.9000;0.5653;sandbar___sand_bar
978;0.8400;0.6375;seashore___coast___seacoast___sea-coast
979;1.0000;0.7315;valley___vale
980;0.9400;0.5541;volcano
981;0.9200;0.6347;ballplayer___baseball_player
982;0.9200;0.6332;groom___bridegroom
983;0.9600;0.6991;scuba_diver
984;1.0000;0.5897;rapeseed
985;0.9800;0.7739;daisy
986;1.0000;0.5204;yellow_lady's_slipper___yellow_lady-slipper___Cypripedium_calceolus___Cypripedium_parviflorum
987;0.9600;0.5654;corn
988;1.0000;0.4689;acorn
989;0.9800;0.4172;hip___rose_hip___rosehip
990;0.9800;0.6059;buckeye___horse_chestnut___conker
991;0.9400;0.7413;coral_fungus
992;0.9400;0.6638;agaric
993;1.0000;0.7240;gyromitra
994;0.9800;0.7096;stinkhorn___carrion_fungus
995;1.0000;0.7332;earthstar
996;0.9600;0.8220;hen-of-the-woods___hen_of_the_woods___Polyporus_frondosus___Grifola_frondosa
997;0.9800;0.7050;bolete
998;0.9600;0.5867;ear___spike___capitulum
999;0.8400;0.4719;toilet_tissue___toilet_paper___bathroom_tissue
