id;acc;crs;name
552;0.7800;0.5615;feather_boa___boa
553;0.9000;0.7151;file___file_cabinet___filing_cabinet
554;0.8800;0.4615;fireboat
555;0.8200;0.7199;fire_engine___fire_truck
556;0.5800;0.7170;fire_screen___fireguard
557;0.7600;0.2125;flagpole___flagstaff
558;0.4000;0.2884;flute___transverse_flute
559;0.6400;0.5984;folding_chair
560;0.8200;0.3084;football_helmet
561;0.8200;0.6475;forklift
562;0.8200;0.5196;fountain
563;0.8800;0.5882;fountain_pen
564;0.8600;0.8167;four-poster
565;0.9800;0.7379;freight_car
566;0.7200;0.5857;French_horn___horn
567;0.5800;0.7283;frying_pan___frypan___skillet
568;0.7600;0.7338;fur_coat
569;0.9200;0.6762;garbage_truck___dustcart
570;0.7600;0.5299;gasmask___respirator___gas_helmet
571;0.8200;0.6135;gas_pump___gasoline_pump___petrol_pump___island_dispenser
572;0.6200;0.6630;goblet
573;0.9200;0.4296;go-kart
574;0.8400;0.3468;golf_ball
575;0.8200;0.6762;golfcart___golf_cart
576;0.9200;0.4356;gondola
577;0.8000;0.6207;gong___tam-tam
578;0.8400;0.5228;gown
579;0.7600;0.7542;grand_piano___grand
580;0.8800;0.8620;greenhouse___nursery___glasshouse
581;0.8400;0.3749;grille___radiator_grille
582;0.8200;0.9595;grocery_store___grocery___food_market___market
583;0.7400;0.7126;guillotine
584;0.4200;0.5381;hair_slide
585;0.3000;0.2563;hair_spray
586;0.7800;0.7811;half_track
587;0.4800;0.4973;hammer
588;0.7600;0.7287;hamper
589;0.4800;0.4018;hand_blower___blow_dryer___blow_drier___hair_dryer___hair_drier
590;0.6800;0.7153;hand-held_computer___hand-held_microcomputer
591;0.8400;0.8783;handkerchief___hankie___hanky___hankey
592;0.7800;0.7017;hard_disc___hard_disk___fixed_disk
593;0.6400;0.2529;harmonica___mouth_organ___harp___mouth_harp
594;0.8800;0.6826;harp
595;0.9000;0.7064;harvester___reaper
596;0.3200;0.4848;hatchet
597;0.6200;0.5303;holster
598;0.8200;0.4974;home_theater___home_theatre
599;0.6800;0.7287;honeycomb
600;0.3600;0.3736;hook___claw
601;0.6400;0.5508;hoopskirt___crinoline
602;0.8200;0.2110;horizontal_bar___high_bar
603;0.8800;0.5792;horse_cart___horse-cart
604;0.8200;0.7286;hourglass
605;0.7600;0.5651;iPod
606;0.6800;0.6568;iron___smoothing_iron
607;0.9600;0.6205;jack-o-lantern
608;0.6200;0.6484;jean___blue_jean___denim
609;0.7600;0.6511;jeep___landrover
610;0.8400;0.8387;jersey___T-shirt___tee_shirt
611;0.8400;0.7026;jigsaw_puzzle
612;0.8800;0.6186;jinrikisha___ricksha___rickshaw
613;0.7200;0.6192;joystick
614;0.8200;0.5728;kimono
615;0.6400;0.6864;knee_pad
616;0.5600;0.3869;knot
617;0.9200;0.6105;lab_coat___laboratory_coat
618;0.3600;0.4607;ladle
619;0.7000;0.5538;lampshade___lamp_shade
620;0.7400;0.6929;laptop___laptop_computer
621;0.8400;0.6273;lawn_mower___mower
622;0.5600;0.3211;lens_cap___lens_cover
623;0.3000;0.3945;letter_opener___paper_knife___paperknife
624;0.8200;0.7845;library
625;0.9600;0.6343;lifeboat
626;0.5600;0.4094;lighter___light___igniter___ignitor
627;0.8000;0.6289;limousine___limo
628;0.9200;0.6495;liner___ocean_liner
629;0.7000;0.4048;lipstick___lip_rouge
630;0.8400;0.4986;Loafer
631;0.6800;0.6466;lotion
632;0.5800;0.5991;loudspeaker___speaker___speaker_unit___loudspeaker_system___speaker_system
633;0.3200;0.3785;loupe___jeweler's_loupe
634;0.7600;0.7941;lumbermill___sawmill
635;0.7600;0.7211;magnetic_compass
636;0.7600;0.8584;mailbag___postbag
637;0.7200;0.6089;mailbox___letter_box
638;0.8200;0.3710;maillot
639;0.9000;0.2493;maillot___tank_suit
640;0.9200;0.7880;manhole_cover
641;0.6200;0.7251;maraca
642;0.8600;0.5055;marimba___xylophone
643;0.4800;0.4710;mask
644;0.7200;0.2962;matchstick
645;0.9600;0.4446;maypole
646;0.8600;0.7571;maze___labyrinth
647;0.6200;0.6766;measuring_cup
648;0.7000;0.6643;medicine_chest___medicine_cabinet
649;0.8000;0.4587;megalith___megalithic_structure
650;0.5200;0.3464;microphone___mike
651;0.5800;0.4510;microwave___microwave_oven
652;0.7000;0.7015;military_uniform
653;0.5600;0.5613;milk_can
654;0.9000;0.7217;minibus
655;0.5600;0.1267;miniskirt___mini
656;0.6400;0.7034;minivan
657;0.6400;0.4844;missile
658;0.7400;0.7255;mitten
659;0.8400;0.7047;mixing_bowl
660;0.7800;0.5519;mobile_home___manufactured_home
661;0.9000;0.8831;Model_T
662;0.6000;0.5585;modem
663;0.8600;0.8450;monastery
664;0.7600;0.4309;monitor
665;0.8800;0.6428;moped
666;0.6400;0.7156;mortar
667;0.7200;0.5067;mortarboard
668;0.9800;0.7510;mosque
669;0.8800;0.8292;mosquito_net
670;0.8600;0.7081;motor_scooter___scooter
671;0.8800;0.4424;mountain_bike___all-terrain_bike___off-roader
672;0.9000;0.4735;mountain_tent
673;0.4000;0.2457;mouse___computer_mouse
674;0.6200;0.5132;mousetrap
675;0.5600;0.6638;moving_van
676;0.2600;0.3003;muzzle
677;0.6200;0.1910;nail
678;0.4800;0.1848;neck_brace
679;0.8400;0.7060;necklace
680;0.7000;0.3203;nipple
681;0.7000;0.6796;notebook___notebook_computer
682;0.8200;0.4600;obelisk
683;0.6800;0.4730;oboe___hautboy___hautbois
684;0.7600;0.5228;ocarina___sweet_potato
685;1.0000;0.6493;odometer___hodometer___mileometer___milometer
686;0.6000;0.5536;oil_filter
687;0.8800;0.6306;organ___pipe_organ
688;0.9200;0.8488;oscilloscope___scope___cathode-ray_oscilloscope___CRO
689;0.5000;0.6194;overskirt
690;0.8600;0.6594;oxcart
691;0.5400;0.2868;oxygen_mask
692;0.4800;0.7508;packet
693;0.8200;0.3655;paddle___boat_paddle
694;0.8800;0.6824;paddlewheel___paddle_wheel
695;0.7000;0.5087;padlock
696;0.5600;0.5477;paintbrush
697;0.6600;0.6425;pajama___pyjama___pj's___jammies
698;0.9600;0.7783;palace
699;0.7000;0.5062;panpipe___pandean_pipe___syrinx
700;0.7000;0.4992;paper_towel
701;0.9400;0.4481;parachute___chute
702;0.7800;0.4398;parallel_bars___bars
703;0.8200;0.5120;park_bench
704;0.7600;0.5792;parking_meter
705;0.7400;0.7255;passenger_car___coach___carriage
706;0.7600;0.5800;patio___terrace
707;0.8200;0.5070;pay-phone___pay-station
708;0.8000;0.4845;pedestal___plinth___footstall
709;0.7600;0.7119;pencil_box___pencil_case
710;0.6000;0.3696;pencil_sharpener
711;0.6400;0.5819;perfume___essence
712;0.4800;0.7079;Petri_dish
713;0.9200;0.8673;photocopier
714;0.7400;0.4066;pick___plectrum___plectron
715;0.8400;0.1117;pickelhaube
716;0.9000;0.6288;picket_fence___paling
717;0.8200;0.7585;pickup___pickup_truck
718;0.6800;0.5609;pier
719;0.7000;0.6965;piggy_bank___penny_bank
720;0.8200;0.4976;pill_bottle
721;0.6200;0.8009;pillow
722;0.7200;0.0504;ping-pong_ball
723;0.6600;0.5982;pinwheel
724;0.8800;0.7435;pirate___pirate_ship
725;0.6600;0.6318;pitcher___ewer
726;0.7800;0.6964;plane___carpenter's_plane___woodworking_plane
727;0.9200;0.6388;planetarium
728;0.3400;0.5475;plastic_bag
729;0.4400;0.6283;plate_rack
730;0.8400;0.5514;plow___plough
731;0.4000;0.2658;plunger___plumber's_helper
732;0.8400;0.7164;Polaroid_camera___Polaroid_Land_camera
733;0.6000;0.2067;pole
734;0.8800;0.6958;police_van___police_wagon___paddy_wagon___patrol_wagon___wagon___black_Maria
735;0.6200;0.7766;poncho
736;0.8000;0.6358;pool_table___billiard_table___snooker_table
737;0.6800;0.5346;pop_bottle___soda_bottle
738;0.8200;0.5768;pot___flowerpot
739;0.9000;0.4145;potter's_wheel
740;0.2800;0.3914;power_drill
741;0.7200;0.7541;prayer_rug___prayer_mat
742;0.7400;0.6729;printer
743;0.8400;0.7906;prison___prison_house
744;0.6000;0.4820;projectile___missile
745;0.6800;0.7257;projector
746;0.9800;0.2225;puck___hockey_puck
747;0.5600;0.3587;punching_bag___punch_bag___punching_ball___punchball
748;0.5600;0.7325;purse
749;0.5000;0.4619;quill___quill_pen
750;0.7400;0.6370;quilt___comforter___comfort___puff
751;0.8800;0.4795;racer___race_car___racing_car
752;0.7200;0.1862;racket___racquet
753;0.6800;0.6434;radiator
754;0.7800;0.7289;radio___wireless
755;0.9000;0.6309;radio_telescope___radio_reflector
756;0.8400;0.3781;rain_barrel
757;0.8200;0.7136;recreational_vehicle___RV___R.V.
758;0.5800;0.3714;reel
759;0.8000;0.6944;reflex_camera
760;0.7800;0.7974;refrigerator___icebox
761;0.7200;0.6408;remote_control___remote
762;0.6400;0.9502;restaurant___eating_house___eating_place___eatery
763;0.9000;0.7755;revolver___six-gun___six-shooter
764;0.3800;0.4970;rifle
765;0.6400;0.6226;rocking_chair___rocker
766;0.7800;0.7185;rotisserie
767;0.5800;0.2039;rubber_eraser___rubber___pencil_eraser
768;0.8000;0.1692;rugby_ball
769;0.7600;0.6715;rule___ruler
770;0.7600;0.7258;running_shoe
771;0.7200;0.8112;safe
772;0.3600;0.3361;safety_pin
773;0.7000;0.6767;saltshaker___salt_shaker
774;0.6000;0.5963;sandal
775;0.5400;0.3249;sarong
776;0.7200;0.3940;sax___saxophone
777;0.6800;0.7546;scabbard
778;0.5200;0.6591;scale___weighing_machine
779;0.9400;0.6572;school_bus
780;0.9400;0.7994;schooner
781;0.8600;0.4085;scoreboard
782;0.6200;0.4400;screen___CRT_screen
783;0.8800;0.4779;screw
784;0.1400;0.2787;screwdriver
785;0.7000;0.3504;seat_belt___seatbelt
786;0.7000;0.6708;sewing_machine
787;0.4800;0.6861;shield___buckler
788;0.6400;0.8059;shoe_shop___shoe-shop___shoe_store
789;0.8800;0.4351;shoji
790;0.6000;0.6784;shopping_basket
791;0.7400;0.5638;shopping_cart
792;0.4000;0.4241;shovel
793;0.5800;0.2922;shower_cap
794;0.5400;0.7907;shower_curtain
795;0.8400;0.2343;ski
796;0.7000;0.4517;ski_mask
797;0.6600;0.7604;sleeping_bag
798;0.6000;0.6272;slide_rule___slipstick
799;0.6400;0.4087;sliding_door
800;0.9600;0.7041;slot___one-armed_bandit
801;0.8600;0.2141;snorkel
802;0.9200;0.4347;snowmobile
803;0.8800;0.5270;snowplow___snowplough
804;0.4200;0.4900;soap_dispenser
805;0.8000;0.5369;soccer_ball
806;0.6200;0.5369;sock
807;0.8000;0.6026;solar_dish___solar_collector___solar_furnace
808;0.6200;0.4755;sombrero
809;0.7800;0.8318;soup_bowl
810;0.7600;0.1401;space_bar
811;0.6000;0.5367;space_heater
812;0.8200;0.4445;space_shuttle
813;0.2800;0.5112;spatula
814;0.9400;0.4341;speedboat
815;0.7400;0.9068;spider_web___spider's_web
816;0.7200;0.6876;spindle
817;0.9000;0.6374;sports_car___sport_car
818;0.5000;0.3877;spotlight___spot
819;0.8200;0.7627;stage
820;0.9400;0.6267;steam_locomotive
821;0.9000;0.6029;steel_arch_bridge
822;0.7600;0.3025;steel_drum
823;0.5200;0.4472;stethoscope
824;0.8400;0.7480;stole
825;0.7800;0.7744;stone_wall
826;0.7200;0.7092;stopwatch___stop_watch
827;0.6000;0.6634;stove
828;0.5400;0.6895;strainer
829;0.9000;0.5168;streetcar___tram___tramcar___trolley___trolley_car
830;0.4400;0.3471;stretcher
831;0.8000;0.5792;studio_couch___day_bed
832;0.8000;0.5744;stupa___tope
833;0.8000;0.7090;submarine___pigboat___sub___U-boat
834;0.5600;0.4652;suit___suit_of_clothes
835;0.6000;0.5803;sundial
836;0.4000;0.2599;sunglass
837;0.4400;0.1657;sunglasses___dark_glasses___shades
838;0.3800;0.3976;sunscreen___sunblock___sun_blocker
839;0.8000;0.7373;suspension_bridge
840;0.8400;0.6063;swab___swob___mop
841;0.5000;0.7822;sweatshirt
842;0.6400;0.1086;swimming_trunks___bathing_trunks
843;0.7200;0.4580;swing
844;0.5800;0.1747;switch___electric_switch___electrical_switch
845;0.4200;0.3996;syringe
846;0.8000;0.5949;table_lamp
847;0.9000;0.7785;tank___army_tank___armored_combat_vehicle___armoured_combat_vehicle
848;0.7200;0.6379;tape_player
849;0.7200;0.7704;teapot
850;0.7800;0.7650;teddy___teddy_bear
851;0.6600;0.5202;television___television_system
852;0.8600;0.3456;tennis_ball
853;0.9400;0.6482;thatch___thatched_roof
854;0.8800;0.6465;theater_curtain___theatre_curtain
855;0.5800;0.3592;thimble
856;0.8600;0.6994;thresher___thrasher___threshing_machine
857;0.7000;0.5038;throne
858;0.8200;0.6986;tile_roof
859;0.6000;0.6365;toaster
860;0.5400;0.8168;tobacco_shop___tobacconist_shop___tobacconist
861;0.6600;0.5542;toilet_seat
862;0.7800;0.2467;torch
863;0.9400;0.6558;totem_pole
864;0.7400;0.6262;tow_truck___tow_car___wrecker
865;0.7600;0.9481;toyshop
866;0.8600;0.7524;tractor
867;0.8200;0.4054;trailer_truck___tractor_trailer___trucking_rig___rig___articulated_lorry___semi
868;0.6600;0.8142;tray
869;0.5800;0.5775;trench_coat
870;0.8600;0.5711;tricycle___trike___velocipede
871;0.9400;0.7542;trimaran
872;0.7400;0.4943;tripod
873;0.9600;0.6160;triumphal_arch
874;1.0000;0.5580;trolleybus___trolley_coach___trackless_trolley
875;0.6600;0.4792;trombone
876;0.5200;0.6143;tub___vat
877;0.7600;0.5262;turnstile
878;0.8800;0.5655;typewriter_keyboard
879;0.5200;0.4753;umbrella
880;0.7000;0.2095;unicycle___monocycle
881;0.8600;0.8616;upright___upright_piano
882;0.7200;0.5212;vacuum___vacuum_cleaner
883;0.4800;0.5187;vase
884;0.8600;0.5890;vault
885;0.2400;0.7395;velvet
886;0.9400;0.8331;vending_machine
887;0.7000;0.6493;vestment
888;0.8400;0.6413;viaduct
889;0.7000;0.5195;violin___fiddle
890;0.9400;0.0532;volleyball
891;0.6600;0.7520;waffle_iron
892;0.7600;0.5818;wall_clock
893;0.5400;0.7396;wallet___billfold___notecase___pocketbook
894;0.7600;0.8202;wardrobe___closet___press
895;0.9000;0.6701;warplane___military_plane
896;0.8600;0.6323;washbasin___handbasin___washbowl___lavabo___wash-hand_basin
897;0.8200;0.6902;washer___automatic_washer___washing_machine
898;0.4400;0.4255;water_bottle
899;0.4000;0.6390;water_jug
900;0.9200;0.5866;water_tower
901;0.7200;0.6869;whiskey_jug
902;0.5800;0.4202;whistle
903;0.8000;0.6788;wig
904;0.7000;0.8318;window_screen
905;0.6400;0.6064;window_shade
906;0.4600;0.2920;Windsor_tie
907;0.6600;0.5033;wine_bottle
908;0.9000;0.3255;wing
909;0.6600;0.6664;wok
910;0.4800;0.5002;wooden_spoon
911;0.5800;0.8256;wool___woolen___woollen
912;0.7800;0.7151;worm_fence___snake_fence___snake-rail_fence___Virginia_fence
913;0.8400;0.6665;wreck
914;0.8400;0.6229;yawl
915;0.8600;0.6108;yurt
916;0.9600;0.9515;web_site___website___internet_site___site
917;0.7200;0.6662;comic_book
918;0.7800;0.5078;crossword_puzzle___crossword
919;0.8400;0.4012;street_sign
920;0.7800;0.2454;traffic_light___traffic_signal___stoplight
921;0.7200;0.9009;book_jacket___dust_cover___dust_jacket___dust_wrapper
922;0.8800;0.8390;menu
923;0.7600;0.7735;plate
924;0.7400;0.5699;guacamole
925;0.8000;0.6598;consomme
926;0.9600;0.6730;hot_pot___hotpot
927;1.0000;0.7669;trifle
928;0.7600;0.5626;ice_cream___icecream
929;0.5200;0.2327;ice_lolly___lolly___lollipop___popsicle
930;0.6600;0.6042;French_loaf
931;0.7600;0.6844;bagel___beigel
932;0.7400;0.5815;pretzel
933;0.9200;0.7524;cheeseburger
934;0.7800;0.6002;hotdog___hot_dog___red_hot
935;0.8000;0.6410;mashed_potato
936;0.8800;0.6156;head_cabbage
937;0.9400;0.6437;broccoli
938;0.9800;0.6497;cauliflower
939;0.8600;0.4127;zucchini___courgette
940;0.8200;0.7386;spaghetti_squash
941;0.8200;0.6978;acorn_squash
942;0.7400;0.5895;butternut_squash
943;0.9000;0.4666;cucumber___cuke
944;0.9000;0.7712;artichoke___globe_artichoke
945;0.9400;0.5065;bell_pepper
946;0.9600;0.7307;cardoon
947;0.9800;0.5713;mushroom
948;0.9400;0.5996;Granny_Smith
949;0.8400;0.4166;strawberry
950;0.8800;0.5579;orange
951;0.9200;0.4843;lemon
952;0.8600;0.6287;fig
953;0.7800;0.5997;pineapple___ananas
954;0.8200;0.4941;banana
955;0.9600;0.5799;jackfruit___jak___jack
956;0.8400;0.5954;custard_apple
957;0.8800;0.6324;pomegranate
958;0.9200;0.3707;hay
959;0.8600;0.7144;carbonara
960;0.8000;0.5877;chocolate_sauce___chocolate_syrup
961;0.4200;0.5220;dough
962;0.7400;0.5210;meat_loaf___meatloaf
963;0.8200;0.7619;pizza___pizza_pie
964;0.7400;0.7241;potpie
965;0.7200;0.5729;burrito
966;0.7400;0.4627;red_wine
967;0.7600;0.5696;espresso
968;0.5400;0.5245;cup
969;0.6000;0.5412;eggnog
970;0.8400;0.4526;alp
971;0.6600;0.3175;bubble
972;0.9400;0.7468;cliff___drop___drop-off
973;0.9000;0.5177;coral_reef
974;0.9800;0.3928;geyser
975;0.7000;0.4301;lakeside___lakeshore
976;0.8600;0.5791;promontory___headland___head___foreland
977;0.8400;0.4996;sandbar___sand_bar
978;0.6800;0.5964;seashore___coast___seacoast___sea-coast
979;1.0000;0.6737;valley___vale
980;0.8000;0.4681;volcano
981;0.8200;0.5590;ballplayer___baseball_player
982;0.7600;0.5618;groom___bridegroom
983;0.8800;0.6095;scuba_diver
984;0.9600;0.5007;rapeseed
985;1.0000;0.7594;daisy
986;1.0000;0.4838;yellow_lady's_slipper___yellow_lady-slipper___Cypripedium_calceolus___Cypripedium_parviflorum
987;0.8200;0.5143;corn
988;0.8800;0.3949;acorn
989;0.9200;0.3370;hip___rose_hip___rosehip
990;0.8800;0.5341;buckeye___horse_chestnut___conker
991;1.0000;0.6300;coral_fungus
992;0.9200;0.5989;agaric
993;0.9800;0.6663;gyromitra
994;0.8600;0.6083;stinkhorn___carrion_fungus
995;0.9800;0.6304;earthstar
996;0.8800;0.7383;hen-of-the-woods___hen_of_the_woods___Polyporus_frondosus___Grifola_frondosa
997;0.7800;0.6371;bolete
998;0.7400;0.5530;ear___spike___capitulum
999;0.4200;0.3518;toilet_tissue___toilet_paper___bathroom_tissue
