id;acc;crs;name
553;1.0000;0.8787;file___file_cabinet___filing_cabinet
554;1.0000;0.4707;fireboat
555;0.9400;0.8718;fire_engine___fire_truck
556;0.8800;0.8445;fire_screen___fireguard
557;0.9200;0.2868;flagpole___flagstaff
558;0.8600;0.4792;flute___transverse_flute
559;0.8800;0.7656;folding_chair
560;0.9800;0.3982;football_helmet
561;0.9800;0.8095;forklift
562;0.9600;0.6594;fountain
563;1.0000;0.7049;fountain_pen
564;0.9800;0.9097;four-poster
565;1.0000;0.8922;freight_car
566;0.9600;0.8000;French_horn___horn
567;0.8600;0.8342;frying_pan___frypan___skillet
568;1.0000;0.9123;fur_coat
569;0.9800;0.8587;garbage_truck___dustcart
570;0.9800;0.7485;gasmask___respirator___gas_helmet
571;0.9600;0.7911;gas_pump___gasoline_pump___petrol_pump___island_dispenser
572;0.9400;0.7427;goblet
573;1.0000;0.5792;go-kart
574;0.9800;0.5755;golf_ball
575;0.9400;0.8390;golfcart___golf_cart
576;0.9800;0.5029;gondola
577;0.9400;0.8269;gong___tam-tam
578;0.9800;0.6344;gown
579;0.9800;0.9117;grand_piano___grand
580;0.9800;0.9370;greenhouse___nursery___glasshouse
581;0.8800;0.4765;grille___radiator_grille
582;0.9400;0.9682;grocery_store___grocery___food_market___market
583;0.9800;0.8995;guillotine
584;0.7600;0.6532;hair_slide
585;0.9400;0.3657;hair_spray
586;0.9600;0.9133;half_track
587;0.8800;0.6212;hammer
588;0.9000;0.8550;hamper
589;0.8800;0.5802;hand_blower___blow_dryer___blow_drier___hair_dryer___hair_drier
590;0.9000;0.8096;hand-held_computer___hand-held_microcomputer
591;0.9400;0.9459;handkerchief___hankie___hanky___hankey
592;0.9000;0.8258;hard_disc___hard_disk___fixed_disk
593;0.9400;0.4354;harmonica___mouth_organ___harp___mouth_harp
594;0.9600;0.9134;harp
595;1.0000;0.7674;harvester___reaper
596;0.9000;0.6612;hatchet
597;0.8800;0.6647;holster
598;0.9800;0.6135;home_theater___home_theatre
599;0.8600;0.8090;honeycomb
600;0.8200;0.4527;hook___claw
601;0.9000;0.7607;hoopskirt___crinoline
602;0.9800;0.2695;horizontal_bar___high_bar
603;0.9800;0.6759;horse_cart___horse-cart
604;0.9800;0.9348;hourglass
605;0.9800;0.7537;iPod
606;1.0000;0.7937;iron___smoothing_iron
607;0.9600;0.8414;jack-o-lantern
608;0.9000;0.7139;jean___blue_jean___denim
609;0.9000;0.8302;jeep___landrover
610;0.9200;0.9253;jersey___T-shirt___tee_shirt
611;0.9600;0.8019;jigsaw_puzzle
612;0.9800;0.8101;jinrikisha___ricksha___rickshaw
613;1.0000;0.7378;joystick
614;0.9400;0.7956;kimono
615;0.8800;0.8048;knee_pad
616;0.9400;0.5433;knot
617;1.0000;0.7653;lab_coat___laboratory_coat
618;0.8000;0.5619;ladle
619;0.8400;0.6981;lampshade___lamp_shade
620;0.9200;0.8045;laptop___laptop_computer
621;0.9800;0.7806;lawn_mower___mower
622;0.8200;0.4674;lens_cap___lens_cover
623;0.7200;0.5157;letter_opener___paper_knife___paperknife
624;0.9400;0.8415;library
625;1.0000;0.7905;lifeboat
626;0.9000;0.5598;lighter___light___igniter___ignitor
627;0.9400;0.8263;limousine___limo
628;0.9800;0.8421;liner___ocean_liner
629;0.9600;0.5256;lipstick___lip_rouge
630;1.0000;0.6771;Loafer
631;0.9600;0.8166;lotion
632;0.8200;0.7346;loudspeaker___speaker___speaker_unit___loudspeaker_system___speaker_system
633;0.7400;0.5239;loupe___jeweler's_loupe
634;0.9600;0.8507;lumbermill___sawmill
635;0.9000;0.8484;magnetic_compass
636;0.9800;0.9336;mailbag___postbag
637;0.9600;0.8306;mailbox___letter_box
638;0.9600;0.5828;maillot
639;0.9400;0.4813;maillot___tank_suit
640;0.9800;0.8913;manhole_cover
641;0.9800;0.8563;maraca
642;1.0000;0.6685;marimba___xylophone
643;0.8000;0.6058;mask
644;0.9400;0.4037;matchstick
645;1.0000;0.5731;maypole
646;1.0000;0.9106;maze___labyrinth
647;0.9600;0.8200;measuring_cup
648;0.9600;0.7423;medicine_chest___medicine_cabinet
649;0.9400;0.6504;megalith___megalithic_structure
650;0.8400;0.4379;microphone___mike
651;0.9000;0.6047;microwave___microwave_oven
652;0.9000;0.7986;military_uniform
653;0.9200;0.7505;milk_can
654;0.9800;0.8990;minibus
655;0.8800;0.2565;miniskirt___mini
656;0.8600;0.8367;minivan
657;0.9000;0.6305;missile
658;0.9400;0.9029;mitten
659;0.9400;0.8503;mixing_bowl
660;0.9000;0.7937;mobile_home___manufactured_home
661;0.9800;0.9683;Model_T
662;0.9200;0.7076;modem
663;0.9000;0.9162;monastery
664;0.8200;0.5708;monitor
665;0.9800;0.7454;moped
666;1.0000;0.8585;mortar
667;0.9000;0.6485;mortarboard
668;1.0000;0.8641;mosque
669;0.9800;0.9343;mosquito_net
670;0.9600;0.8629;motor_scooter___scooter
671;1.0000;0.5382;mountain_bike___all-terrain_bike___off-roader
672;0.9800;0.6553;mountain_tent
673;0.8600;0.3413;mouse___computer_mouse
674;1.0000;0.6834;mousetrap
675;0.8800;0.8394;moving_van
676;0.9600;0.5537;muzzle
677;0.8200;0.2791;nail
678;0.8400;0.4566;neck_brace
679;0.9800;0.8235;necklace
680;0.9400;0.4730;nipple
681;0.8800;0.7943;notebook___notebook_computer
682;1.0000;0.6972;obelisk
683;0.9000;0.6965;oboe___hautboy___hautbois
684;0.9400;0.7034;ocarina___sweet_potato
685;1.0000;0.7167;odometer___hodometer___mileometer___milometer
686;0.9000;0.6704;oil_filter
687;0.9400;0.7860;organ___pipe_organ
688;0.9600;0.9411;oscilloscope___scope___cathode-ray_oscilloscope___CRO
689;0.8600;0.7535;overskirt
690;0.9800;0.7078;oxcart
691;0.9400;0.4666;oxygen_mask
692;0.8800;0.8422;packet
693;0.9600;0.4708;paddle___boat_paddle
694;0.9800;0.8078;paddlewheel___paddle_wheel
695;0.9600;0.6545;padlock
696;0.9000;0.6613;paintbrush
697;0.9200;0.8303;pajama___pyjama___pj's___jammies
698;0.9400;0.9106;palace
699;0.9400;0.6990;panpipe___pandean_pipe___syrinx
700;0.9400;0.7507;paper_towel
701;0.9800;0.6252;parachute___chute
702;1.0000;0.5605;parallel_bars___bars
703;0.9200;0.6498;park_bench
704;1.0000;0.7648;parking_meter
705;0.9400;0.8339;passenger_car___coach___carriage
706;0.8600;0.5970;patio___terrace
707;0.9400;0.7469;pay-phone___pay-station
708;0.9600;0.5754;pedestal___plinth___footstall
709;0.9400;0.8342;pencil_box___pencil_case
710;0.8600;0.5153;pencil_sharpener
711;1.0000;0.7204;perfume___essence
712;0.9400;0.8282;Petri_dish
713;1.0000;0.9775;photocopier
714;0.9400;0.6196;pick___plectrum___plectron
715;0.9400;0.1361;pickelhaube
716;0.9400;0.8001;picket_fence___paling
717;0.9400;0.8648;pickup___pickup_truck
718;0.9200;0.6597;pier
719;0.9600;0.8868;piggy_bank___penny_bank
720;0.9600;0.6239;pill_bottle
721;0.9600;0.8882;pillow
722;0.9600;0.0974;ping-pong_ball
723;0.9600;0.7896;pinwheel
724;0.9600;0.9007;pirate___pirate_ship
725;0.8800;0.7090;pitcher___ewer
726;0.9600;0.8249;plane___carpenter's_plane___woodworking_plane
727;1.0000;0.8447;planetarium
728;0.8000;0.6782;plastic_bag
729;0.9000;0.7691;plate_rack
730;0.9600;0.6708;plow___plough
731;0.8200;0.4386;plunger___plumber's_helper
732;0.9000;0.8424;Polaroid_camera___Polaroid_Land_camera
733;0.8600;0.3038;pole
734;1.0000;0.8683;police_van___police_wagon___paddy_wagon___patrol_wagon___wagon___black_Maria
735;0.9400;0.9421;poncho
736;0.9400;0.8105;pool_table___billiard_table___snooker_table
737;0.9600;0.6630;pop_bottle___soda_bottle
738;0.9600;0.6115;pot___flowerpot
739;0.9800;0.6039;potter's_wheel
740;0.8400;0.5766;power_drill
741;0.9400;0.8452;prayer_rug___prayer_mat
742;0.9400;0.8182;printer
743;1.0000;0.8307;prison___prison_house
744;0.9400;0.6297;projectile___missile
745;0.8600;0.8563;projector
746;0.9600;0.2646;puck___hockey_puck
747;0.9400;0.5583;punching_bag___punch_bag___punching_ball___punchball
748;0.8800;0.8735;purse
749;0.9200;0.7049;quill___quill_pen
750;0.9000;0.7444;quilt___comforter___comfort___puff
751;0.9600;0.5272;racer___race_car___racing_car
752;0.9400;0.2492;racket___racquet
753;0.8800;0.8318;radiator
754;0.9800;0.8600;radio___wireless
755;0.9600;0.8325;radio_telescope___radio_reflector
756;0.9800;0.5586;rain_barrel
757;0.9800;0.9069;recreational_vehicle___RV___R.V.
758;0.9200;0.4252;reel
759;0.9600;0.7742;reflex_camera
760;0.9400;0.8970;refrigerator___icebox
761;0.9600;0.7869;remote_control___remote
762;0.7200;0.9585;restaurant___eating_house___eating_place___eatery
763;1.0000;0.8948;revolver___six-gun___six-shooter
764;0.8200;0.6173;rifle
765;0.9600;0.8293;rocking_chair___rocker
766;0.9200;0.8255;rotisserie
767;0.8800;0.2915;rubber_eraser___rubber___pencil_eraser
768;1.0000;0.2764;rugby_ball
769;0.9400;0.7869;rule___ruler
770;0.9600;0.8521;running_shoe
771;0.9000;0.9347;safe
772;0.8800;0.5242;safety_pin
773;0.9400;0.8124;saltshaker___salt_shaker
774;0.9000;0.7692;sandal
775;0.9000;0.5168;sarong
776;0.8600;0.5675;sax___saxophone
777;0.9800;0.8876;scabbard
778;0.8800;0.8104;scale___weighing_machine
779;1.0000;0.8471;school_bus
780;0.9800;0.9510;schooner
781;1.0000;0.5958;scoreboard
782;0.7200;0.5576;screen___CRT_screen
783;0.9800;0.6667;screw
784;0.6800;0.4112;screwdriver
785;0.9600;0.4784;seat_belt___seatbelt
786;0.9800;0.8104;sewing_machine
787;0.8600;0.7657;shield___buckler
788;1.0000;0.8667;shoe_shop___shoe-shop___shoe_store
789;0.9600;0.6797;shoji
790;0.9600;0.8052;shopping_basket
791;0.9800;0.7825;shopping_cart
792;0.8400;0.5831;shovel
793;0.9200;0.5811;shower_cap
794;0.9000;0.8819;shower_curtain
795;0.9000;0.3127;ski
796;0.9200;0.6552;ski_mask
797;0.9200;0.9023;sleeping_bag
798;0.9200;0.8224;slide_rule___slipstick
799;0.7800;0.5516;sliding_door
800;0.9800;0.8276;slot___one-armed_bandit
801;1.0000;0.2829;snorkel
802;0.9800;0.5472;snowmobile
803;1.0000;0.6419;snowplow___snowplough
804;0.9400;0.5789;soap_dispenser
805;0.9800;0.7414;soccer_ball
806;0.8600;0.7181;sock
807;0.9600;0.7980;solar_dish___solar_collector___solar_furnace
808;0.9000;0.6548;sombrero
809;0.8800;0.8940;soup_bowl
810;0.8800;0.1500;space_bar
811;0.8800;0.7724;space_heater
812;0.9800;0.6387;space_shuttle
813;0.8600;0.6758;spatula
814;1.0000;0.5722;speedboat
815;0.9600;0.9615;spider_web___spider's_web
816;0.9600;0.8142;spindle
817;0.9800;0.7811;sports_car___sport_car
818;0.7000;0.4685;spotlight___spot
819;0.9000;0.7896;stage
820;1.0000;0.7268;steam_locomotive
821;1.0000;0.8321;steel_arch_bridge
822;0.9200;0.5803;steel_drum
823;0.9000;0.6387;stethoscope
824;0.9600;0.9142;stole
825;0.9400;0.9126;stone_wall
826;0.9600;0.8200;stopwatch___stop_watch
827;0.8800;0.7755;stove
828;0.8800;0.8269;strainer
829;0.9800;0.6811;streetcar___tram___tramcar___trolley___trolley_car
830;0.9400;0.5176;stretcher
831;0.9600;0.7762;studio_couch___day_bed
832;0.9800;0.7277;stupa___tope
833;0.9600;0.8614;submarine___pigboat___sub___U-boat
834;0.9200;0.6906;suit___suit_of_clothes
835;0.9200;0.7702;sundial
836;0.7800;0.3502;sunglass
837;0.6600;0.2558;sunglasses___dark_glasses___shades
838;0.8200;0.5279;sunscreen___sunblock___sun_blocker
839;0.9000;0.8610;suspension_bridge
840;1.0000;0.7680;swab___swob___mop
841;0.8600;0.8862;sweatshirt
842;0.9200;0.1635;swimming_trunks___bathing_trunks
843;0.9800;0.6022;swing
844;0.8600;0.2846;switch___electric_switch___electrical_switch
845;0.9000;0.5698;syringe
846;0.9600;0.7251;table_lamp
847;0.9800;0.9092;tank___army_tank___armored_combat_vehicle___armoured_combat_vehicle
848;0.9600;0.7833;tape_player
849;1.0000;0.9057;teapot
850;0.9400;0.8587;teddy___teddy_bear
851;0.9200;0.6946;television___television_system
852;0.9800;0.5366;tennis_ball
853;0.9600;0.8100;thatch___thatched_roof
854;0.9600;0.7997;theater_curtain___theatre_curtain
855;0.8800;0.5252;thimble
856;0.9400;0.7596;thresher___thrasher___threshing_machine
857;0.9200;0.6153;throne
858;0.8800;0.7739;tile_roof
859;0.8800;0.8293;toaster
860;0.8200;0.8644;tobacco_shop___tobacconist_shop___tobacconist
861;0.9000;0.6526;toilet_seat
862;0.9000;0.3781;torch
863;1.0000;0.8530;totem_pole
864;0.9000;0.7988;tow_truck___tow_car___wrecker
865;0.9600;0.9689;toyshop
866;1.0000;0.8464;tractor
867;1.0000;0.5922;trailer_truck___tractor_trailer___trucking_rig___rig___articulated_lorry___semi
868;0.8400;0.8730;tray
869;0.9200;0.8239;trench_coat
870;0.9800;0.7747;tricycle___trike___velocipede
871;0.9800;0.8886;trimaran
872;0.9400;0.6758;tripod
873;0.9800;0.7409;triumphal_arch
874;1.0000;0.7151;trolleybus___trolley_coach___trackless_trolley
875;0.9400;0.6894;trombone
876;0.9400;0.7443;tub___vat
877;0.9400;0.6676;turnstile
878;1.0000;0.6959;typewriter_keyboard
879;0.8800;0.6191;umbrella
880;0.9400;0.4606;unicycle___monocycle
881;0.9400;0.9437;upright___upright_piano
882;0.9600;0.6953;vacuum___vacuum_cleaner
883;0.9200;0.5715;vase
884;1.0000;0.6128;vault
885;0.7200;0.8721;velvet
886;0.9800;0.9226;vending_machine
887;0.8600;0.7633;vestment
888;0.9600;0.8149;viaduct
889;0.9600;0.6986;violin___fiddle
890;1.0000;0.1024;volleyball
891;0.9000;0.8709;waffle_iron
892;0.9600;0.6470;wall_clock
893;0.9200;0.8618;wallet___billfold___notecase___pocketbook
894;0.9400;0.9406;wardrobe___closet___press
895;0.9800;0.8064;warplane___military_plane
896;0.9800;0.6988;washbasin___handbasin___washbowl___lavabo___wash-hand_basin
897;0.9600;0.8189;washer___automatic_washer___washing_machine
898;0.8400;0.5667;water_bottle
899;0.8800;0.7783;water_jug
900;1.0000;0.7625;water_tower
901;0.8200;0.7958;whiskey_jug
902;0.9400;0.6258;whistle
903;0.9200;0.8100;wig
904;0.9000;0.8768;window_screen
905;0.9200;0.7660;window_shade
906;0.7800;0.3640;Windsor_tie
907;0.9400;0.5863;wine_bottle
908;0.9800;0.4130;wing
909;0.9600;0.7724;wok
910;0.9600;0.6730;wooden_spoon
911;0.9200;0.9357;wool___woolen___woollen
912;0.9200;0.8642;worm_fence___snake_fence___snake-rail_fence___Virginia_fence
913;0.9800;0.8476;wreck
914;1.0000;0.7991;yawl
915;1.0000;0.8851;yurt
916;1.0000;0.9713;web_site___website___internet_site___site
917;0.9200;0.7128;comic_book
918;0.9800;0.6927;crossword_puzzle___crossword
919;0.9800;0.5864;street_sign
920;0.9400;0.3641;traffic_light___traffic_signal___stoplight
921;0.9400;0.9294;book_jacket___dust_cover___dust_jacket___dust_wrapper
922;0.9800;0.9223;menu
923;0.9400;0.7994;plate
924;1.0000;0.7529;guacamole
925;0.9200;0.7540;consomme
926;1.0000;0.7756;hot_pot___hotpot
927;1.0000;0.9079;trifle
928;0.8800;0.6772;ice_cream___icecream
929;0.9800;0.4614;ice_lolly___lolly___lollipop___popsicle
930;0.9400;0.7626;French_loaf
931;0.9400;0.8518;bagel___beigel
932;0.9600;0.7557;pretzel
933;0.9800;0.8919;cheeseburger
934;0.9600;0.7495;hotdog___hot_dog___red_hot
935;0.9000;0.8666;mashed_potato
936;0.9800;0.7144;head_cabbage
937;0.9800;0.7725;broccoli
938;1.0000;0.8317;cauliflower
939;1.0000;0.6302;zucchini___courgette
940;0.9600;0.9100;spaghetti_squash
941;1.0000;0.8666;acorn_squash
942;0.9400;0.7467;butternut_squash
943;0.9800;0.6522;cucumber___cuke
944;0.9800;0.8661;artichoke___globe_artichoke
945;0.9600;0.6424;bell_pepper
946;0.9600;0.8060;cardoon
947;0.9600;0.6982;mushroom
948;0.9800;0.7348;Granny_Smith
949;0.9000;0.5095;strawberry
950;0.9600;0.6565;orange
951;0.9400;0.6606;lemon
952;0.9200;0.7398;fig
953;0.9800;0.7378;pineapple___ananas
954;0.9600;0.6380;banana
955;1.0000;0.7972;jackfruit___jak___jack
956;1.0000;0.7707;custard_apple
957;0.9800;0.7178;pomegranate
958;0.9400;0.4816;hay
959;0.9800;0.8751;carbonara
960;0.7400;0.7242;chocolate_sauce___chocolate_syrup
961;0.7800;0.6395;dough
962;0.9400;0.7347;meat_loaf___meatloaf
963;0.9000;0.8746;pizza___pizza_pie
964;0.9600;0.8747;potpie
965;0.9800;0.7802;burrito
966;0.8800;0.5341;red_wine
967;0.9200;0.6565;espresso
968;0.8600;0.5826;cup
969;0.8800;0.6796;eggnog
970;0.9800;0.5349;alp
971;0.9400;0.4738;bubble
972;1.0000;0.7899;cliff___drop___drop-off
973;0.9600;0.5337;coral_reef
974;1.0000;0.5200;geyser
975;0.9600;0.4450;lakeside___lakeshore
976;0.9600;0.6460;promontory___headland___head___foreland
977;0.9800;0.6141;sandbar___sand_bar
978;0.8600;0.6200;seashore___coast___seacoast___sea-coast
979;0.9800;0.7254;valley___vale
980;0.9600;0.6503;volcano
981;0.9600;0.5910;ballplayer___baseball_player
982;0.9200;0.6324;groom___bridegroom
983;0.9400;0.6958;scuba_diver
984;1.0000;0.6548;rapeseed
985;0.9800;0.8339;daisy
986;1.0000;0.5327;yellow_lady's_slipper___yellow_lady-slipper___Cypripedium_calceolus___Cypripedium_parviflorum
987;0.9400;0.6080;corn
988;0.9800;0.5648;acorn
989;1.0000;0.4273;hip___rose_hip___rosehip
990;0.9800;0.6869;buckeye___horse_chestnut___conker
991;0.9800;0.8008;coral_fungus
992;0.9200;0.7262;agaric
993;1.0000;0.8391;gyromitra
994;0.9400;0.7907;stinkhorn___carrion_fungus
995;1.0000;0.8182;earthstar
996;0.9800;0.8839;hen-of-the-woods___hen_of_the_woods___Polyporus_frondosus___Grifola_frondosa
997;0.9200;0.8054;bolete
998;0.9800;0.6442;ear___spike___capitulum
999;0.7800;0.5592;toilet_tissue___toilet_paper___bathroom_tissue
